revenue,class,id,budget,starpower,certification,year,month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,rating,ratingClass
115101622,7,tt0113161,30250000,21351930148,6,1995,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9,6
352194034,9,tt0113189,58000000,40000262414,11,1995,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.2,7
7563728,2,tt0113243,20000000,10126043078,11,1995,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.2,6
15116634,3,tt0113253,5000000,6347428702,6,1995,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.0,5
187436818,8,tt0113277,60000000,68547416156,6,1995,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8.2,8
32392047,4,tt0113326,7500000,3262635616,6,1995,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.7,6
23574130,4,tt0113347,10000000,25364496399,11,1995,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.2,6
8946600,2,tt0113409,8000000,11980496222,6,1994,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.2,7
9851610,2,tt0113451,50000000,9577937275,6,1995,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5.2,5
19075720,3,tt0113481,25000000,8658598581,6,1995,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5.6,5
113493481,7,tt0113492,90000000,26219840217,6,1995,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5,5
262797249,9,tt0113497,65000000,27183810263,24,1995,12,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.9,6
7412216,2,tt0113540,1500000,3163569176,1,1995,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,7
49800000,5,tt0113627,3600000,13155456960,6,1995,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.6,7
1148752,2,tt0113677,500000,11235634556,6,1995,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.6,7
2122561,2,tt0113749,6000000,32753961902,6,1995,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2,7
6700000,2,tt0113819,15000000,13968733495,6,1995,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1,7
35431113,4,tt0113845,60000000,18071959471,6,1995,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,5
122195920,7,tt0113855,18000000,5813073213,11,1995,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.8,5
110627965,7,tt0113957,22000000,9621908347,11,1995,7,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,5.9,5
8175346,2,tt0113972,8169363,16750852045,6,1995,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.3,6
13681765,3,tt0113987,44000000,34544477670,6,1995,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.1,7
27400000,4,tt0114011,12000000,21170764591,11,1995,10,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.8,6
189859560,8,tt0114069,50000000,30194119982,6,1995,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6.6,6
472370,1,tt0114095,150000,4038929074,6,1995,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,6
3983912,2,tt0114108,28000000,2424154857,14,1995,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.6,5
346079773,9,tt0114148,55000000,41864479871,14,1995,6,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.7,6
16,1,tt0114194,8,9585325468,21,1995,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6.6,6
18552460,3,tt0114214,32000000,27543123486,6,1995,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.4,6
31596911,4,tt0114287,28000000,21935747892,6,1995,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6
5781885,2,tt0114367,20000000,2219035044,6,1995,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.4,6
327311859,9,tt0114369,33000000,53968307743,6,1995,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.6,8
135000000,7,tt0114388,16500000,41167078030,24,1995,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.7,7
20350754,4,tt0114436,45000000,7645420268,18,1995,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.6,4
8349430,2,tt0114478,7000000,16104831459,6,1995,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.4,7
113000000,7,tt0114508,35000000,36701098259,6,1995,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.8,5
7959291,2,tt0114558,42000000,25715187979,6,1995,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,7.2,7
64350171,5,tt0114576,35000000,5436868864,6,1995,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.7,5
12000000,3,tt0114609,6000000,6669692642,6,1995,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6.2,6
6600000,2,tt0114614,25000000,17617025275,6,1995,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.3,5
529766,1,tt0114660,8000000,17523859520,6,1995,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.8,6
21284514,4,tt0114681,20000000,16653769244,6,1995,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,6.8,6
5093707,2,tt0114697,6000000,5140069907,11,1995,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.1,4
373554033,9,tt0114709,30000000,40648056904,20,1995,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.3,8
23341568,4,tt0114814,6000000,21725692903,6,1995,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8.6,8
19800000,3,tt0114825,14000000,10336597495,6,1995,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.5,4
24048000,4,tt0114857,30000000,10702931274,6,1995,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5.6,5
264218220,9,tt0114898,175000000,19634409980,11,1995,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,6
182057016,8,tt0114924,17000000,9203530719,24,1995,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.7,6
14048372,3,tt0115571,25000000,7284418878,11,1996,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6.3,6
1100000,2,tt0115610,7000000,380032956,6,1996,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.7,5
2042530,2,tt0115676,15000000,4903794026,24,1996,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.6,4
185260553,8,tt0115685,31000000,15678029520,6,1996,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7
560069,1,tt0115734,7000000,8247290347,6,1996,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.1,7
7011317,2,tt0115736,4500000,8347396884,6,1996,9,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,7.4,7
150270147,8,tt0115759,50000000,13810046230,6,1996,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.0,6
22611954,4,tt0115783,25000000,14902014356,6,1996,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.8,5
102825796,7,tt0115798,47000000,33476396228,11,1996,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.1,6
60209334,5,tt0115857,50000000,46592601769,11,1996,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5.6,5
100860818,7,tt0115956,46000000,19142201405,6,1996,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,6.6,6
24769466,4,tt0115963,15000000,4699662409,6,1996,5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,6.3,6
17917287,3,tt0115986,13000000,2785179733,6,1996,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.5,4
159212469,8,tt0116040,80000000,16167182571,11,1996,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.8,5
115267375,7,tt0116136,57000000,26432712931,11,1996,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.4,6
22231658,4,tt0116191,6000000,18611355488,24,1996,8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.8,6
242295562,9,tt0116213,100000000,34137190345,6,1996,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6.1,6
42277365,5,tt0116225,50000000,20906244318,21,1996,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.7,5
121969216,7,tt0116253,55000000,25143088942,6,1996,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.4,6
17380126,3,tt0116259,38000000,24887879385,6,1996,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.1,6
60611975,5,tt0116282,7000000,21524896725,6,1996,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8.1,8
116400000,7,tt0116313,26000000,25020287166,24,1996,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6
14702438,3,tt0116324,7000000,17331164157,6,1996,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8,6
29359216,4,tt0116365,30000000,10398369948,6,1996,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.1,7
25836616,4,tt0116367,19000000,20817784745,6,1996,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,7.3,7
75000000,6,tt0116409,50000000,15718185885,6,1996,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,6
41205099,5,tt0116483,12000000,19063229822,11,1996,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7
16675000,3,tt0116514,4000000,5092697961,6,1996,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5.1,5
100138851,7,tt0116583,100000000,27614299573,14,1996,6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.9,6
816969268,9,tt0116629,75000000,86516478839,11,1996,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,7
49627779,5,tt0116654,40000000,17333923942,11,1996,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4.4,4
58620973,5,tt0116669,45000000,12212676464,11,1996,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.8,5
28921264,4,tt0116683,38000000,19024225341,24,1996,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.7,6
273552592,9,tt0116695,50000000,31055311965,16,1996,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.3,7
129832389,7,tt0116705,60000000,17627454611,24,1996,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.5,5
4619014,2,tt0116707,13000000,2233045360,11,1996,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.4,5
25023434,4,tt0116778,27000000,20339035158,11,1996,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6
47267001,5,tt0116830,67000000,24434346245,21,1996,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.4,6
89456761,6,tt0116908,65000000,22662649771,6,1996,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6.7,6
3675201,2,tt0116922,15000000,15729004139,6,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7.6,7
101371017,7,tt0116996,70000000,30759323676,11,1996,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.3,6
12379402,3,tt0117002,47000000,28907178607,6,1996,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,5.8,5
33459416,4,tt0117008,36000000,8720031217,24,1996,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.8,6
51702483,5,tt0117011,25000000,8325629702,6,1996,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.4,5
16900000,3,tt0117039,28000000,30192376540,6,1996,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.1,7
457696359,9,tt0117060,80000000,38403964132,11,1996,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.1,7
128769345,7,tt0117218,54000000,16199550176,11,1996,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,5.6,5
20300385,4,tt0117318,36000000,13949729340,6,1996,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3,7
17300889,3,tt0117331,45000000,14481837629,24,1996,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,4
152036382,8,tt0117333,32000000,17823111586,24,1996,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,6.4,6
102616183,7,tt0117381,30000000,18543892652,6,1996,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7.7,7
57400547,5,tt0117420,30000000,10137746264,11,1996,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5
309492681,9,tt0117438,80000000,32942638877,6,1996,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6,6
335062621,9,tt0117500,75000000,38905124597,6,1996,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4,7
173046663,8,tt0117571,14000000,14825508850,6,1996,12,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,7.2,7
13417292,3,tt0117589,4500000,18314524025,6,1996,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,8
24475416,4,tt0117666,1000000,8916427104,6,1996,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,8
250200000,9,tt0117705,80000000,20944774686,9,1996,11,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.3,6
150000000,8,tt0117731,46000000,19954129039,11,1996,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.6,7
113309743,7,tt0117765,50000000,19085200101,6,1996,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.3,4
4505922,2,tt0117802,200000,9702212699,6,1996,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3,7
5600000,2,tt0117826,15000000,11486770929,6,1996,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.3,5
152266007,8,tt0117913,40000000,46431357559,6,1996,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.4,7
53854588,5,tt0117918,45000000,13427229537,6,1996,8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.3,6
494471524,9,tt0117998,92000000,22715496508,11,1996,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.3,6
50068310,5,tt0118548,50000000,16307047042,6,1997,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.7,6
23144499,4,tt0118570,3000000,5447558833,24,1997,8,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.1,5
315156409,9,tt0118571,85000000,60113989220,6,1997,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5,6
162000000,8,tt0118583,70000000,23656722912,6,1997,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.2,6
5271666,2,tt0118589,22000000,2025100903,11,2001,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.2,2
26570463,4,tt0118604,22000000,2986191552,6,1997,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.1,5
74000000,6,tt0118607,36000000,41476160158,21,1997,12,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,7.3,7
136885767,7,tt0118615,45000000,30733458306,11,1997,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.7,4
36450736,4,tt0118665,12000000,5435299890,24,1999,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.6,2
238207122,9,tt0118688,125000000,20407160497,9,1997,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.7,3
251212670,9,tt0118689,18000000,16697222559,11,1997,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6
46189568,5,tt0118715,15000000,49319417612,6,1998,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,8
43101594,5,tt0118749,15000000,49950148973,21,1997,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9,7
50159144,5,tt0118771,36000000,10174237870,6,1997,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.9,6
2375097,2,tt0118789,1500000,5571258445,6,1998,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7.5,7
29202884,4,tt0118798,30000000,28730044720,6,1998,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.8,6
229400000,9,tt0118799,20000000,6864519603,11,1997,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.6,8
861789,1,tt0118826,786675,4197749660,6,1997,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7,7
3566637,2,tt0118829,32000000,470320706,14,1997,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.9,6
12021272,3,tt0118842,250000,20159719263,6,1997,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.3,7
224012234,9,tt0118880,75000000,45817015211,6,1997,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.8,6
136982834,7,tt0118883,75000000,16559100870,6,1997,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6.7,6
171120329,8,tt0118884,90000000,57612931071,24,1997,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,7.4,7
44862187,5,tt0118887,15000000,27287767785,6,1997,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.9,6
178127760,8,tt0118928,116000000,9316709981,11,1997,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.9,5
27200316,4,tt0118929,27000000,11157896370,6,1998,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.7,7
10686841,3,tt0118954,20000000,35245046802,6,1997,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.4,7
11203026,3,tt0118956,45000000,18823559911,6,1998,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.0,6
152944660,8,tt0118971,57000000,24303092847,6,1997,10,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,7.5,7
140807547,7,tt0118972,90000000,23332184821,6,1997,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.1,6
294456605,9,tt0118998,71000000,34547373505,11,1998,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.3,5
41954997,5,tt0119008,35000000,24901599791,6,1997,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.8,7
78599508,6,tt0119038,12500000,1048364067,11,1998,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,7
26673242,4,tt0119081,60000000,19293325142,6,1997,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,6.7,6
245676146,9,tt0119094,80000000,26037789679,6,1997,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7.3,7
263920180,9,tt0119116,90000000,69195825089,9,1997,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7.7,7
16000000,3,tt0119123,60000000,18893989690,6,1997,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,5
177977226,8,tt0119137,80000000,19114087237,24,1997,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.2,5
31611225,4,tt0119142,35000000,17505874523,11,1997,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,5
257850122,9,tt0119164,3500000,13108957636,21,1997,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,7
48169156,5,tt0119173,50000000,11347239963,6,1997,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.9,5
109423648,7,tt0119174,50000000,25178388339,6,1997,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7.8,7
12532777,3,tt0119177,36000000,15160481951,11,1997,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,7.8,7
225933435,9,tt0119217,10000000,40432470571,6,1997,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.3,8
222559,1,tt0119256,3000000,28666377111,6,1996,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.3,7
252712101,9,tt0119282,85000000,29160786161,14,1997,6,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7.2,7
186883563,8,tt0119314,60000000,23359816257,11,1998,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.6,6
626057,1,tt0119324,1500000,2846933345,6,1997,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7,6
125586134,7,tt0119345,17000000,6410780924,6,1997,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5.6,5
159330280,8,tt0119395,60000000,43229847724,6,1997,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.4,6
39673162,4,tt0119396,12000000,27188484584,21,1997,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,7
60527873,5,tt0119468,27000000,24639941637,6,1997,10,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,6.6,6
126216940,7,tt0119488,35000000,48348072371,21,1997,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,8.3,8
181000000,8,tt0119528,45000000,11461491319,16,1997,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,6
229074524,9,tt0119567,73000000,30543904473,11,1997,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.5,6
142940100,7,tt0119643,90000000,15336900547,11,1998,11,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.1,7
31987563,4,tt0119664,55000000,11270147145,6,1997,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.5,5
25105255,4,tt0119668,35000000,12604039356,6,1997,11,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,6.6,6
25480490,4,tt0119675,30000000,11089045696,6,1997,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5.9,5
51376861,5,tt0119707,30000000,9128854641,11,1997,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.7,3
122417389,7,tt0119715,38000000,16754542297,24,1997,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.4,6
299288605,9,tt0119738,38000000,28035272437,11,1997,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.3,6
91549,1,tt0119784,1000000,3313509656,6,1997,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,6.0,6
2642983,2,tt0119832,24000000,12847022939,6,1997,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.9,5
44332015,5,tt0119896,19000000,9283011580,11,1997,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,5
17626234,3,tt0119925,80000000,20020568324,6,1997,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,6
33956608,4,tt0120004,60000000,9934889904,6,1997,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5.7,5
19204929,3,tt0120008,30000000,14334005054,6,1998,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.1,6
118063304,7,tt0120053,68000000,21941446610,11,1997,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6.2,6
60000000,5,tt0120094,20000000,4590481258,24,1997,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7,6
131457682,7,tt0120102,70000000,17835585404,11,1997,9,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.0,7
58000000,5,tt0120148,6000000,17493925792,11,1998,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6.8,6
14567883,3,tt0120157,75000000,15874175249,6,1998,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.0,6
13835130,3,tt0120176,10000000,3179183855,24,1997,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7.3,7
87840042,6,tt0120177,40000000,21584828302,16,1997,7,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,5.2,5
164508066,8,tt0120179,160000000,20828407671,11,1997,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8,3
100000000,7,tt0120185,25000000,28113216448,24,1997,12,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.4,3
108000000,7,tt0120188,75000000,25708017040,6,1999,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,7
1614266,2,tt0120199,25000000,8317163540,11,1996,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.2,5
121214377,7,tt0120201,105000000,16285318975,6,1997,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.2,7
1686429,2,tt0120207,16000000,8936066139,11,1997,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.8,2
3263585,2,tt0120255,5000000,8068943254,6,1997,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7,7
333011068,9,tt0120347,110000000,46271751121,11,1997,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5,6
497366869,9,tt0120363,90000000,76539145406,14,1999,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.9,7
